,time_code,emotion_values.grief,emotion_values.joy,emotion_values.disgust,emotion_values.outofbreath,emotion_values.pain,emotion_values.amazement,emotion_values.anger,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
174,6.5333123207092285,0.0,4.5362587115960196e-05,1.0671493555491907e-06,0.0,0.0,0.0,0.2900078296661377,0.0,3.4712891761046194e-07,3.0180674002622254e-05
175,6.566625118255615,0.0,4.5295040763448924e-05,9.960060651792446e-07,0.0,0.0,0.0,0.29066288471221924,0.0,3.2398699545410636e-07,3.0181645342963748e-05
176,6.599999904632568,0.0,4.5073367800796404e-05,9.296056191487878e-07,0.0,0.0,0.0,0.29127445816993713,0.0,3.023878889507614e-07,3.022865166713018e-05
177,6.633312702178955,0.0,4.475542300497182e-05,8.676319112055353e-07,0.0,0.0,0.0,0.2918454110622406,0.0,2.822286830905796e-07,3.030479456356261e-05
178,6.666625022888184,0.0,4.438094038050622e-05,8.097898103187617e-07,0.0,0.0,0.0,0.29237842559814453,0.0,2.6341345460423327e-07,3.039844705199357e-05
179,6.699999809265137,0.0,4.397700831759721e-05,7.558038532806677e-07,0.0,0.0,0.0,0.2928759455680847,0.0,2.4585253299846954e-07,3.0501667424687184e-05
180,6.733312606811523,0.0,4.356191857368685e-05,7.054169373077457e-07,0.0,0.0,0.0,0.29334038496017456,0.0,2.2946237265841773e-07,3.0609073291998357e-05
181,6.766624927520752,0.0,4.314784018788487e-05,6.583891263289843e-07,0.0,0.0,0.0,0.2937738597393036,0.0,2.141648849374178e-07,3.071707033086568e-05
182,6.800000190734863,0.0,4.274270395399071e-05,6.144965141174907e-07,0.0,0.0,0.0,0.29417848587036133,0.0,1.9988722499419964e-07,3.082328839809634e-05
183,6.833312511444092,0.0,4.2351508454885334e-05,5.735300874221139e-07,0.0,0.0,0.0,0.2945561408996582,0.0,1.865614080998057e-07,3.0926225008443e-05
184,6.86662483215332,0.0,4.197724774712697e-05,5.352947596293234e-07,0.0,0.0,0.0,0.29490864276885986,0.0,1.7412398278793262e-07,3.102495611528866e-05
185,6.899937629699707,0.0,4.162154073128477e-05,4.996084612685081e-07,0.0,0.0,0.0,0.29523766040802,0.0,1.6251571821612742e-07,3.111896148766391e-05
186,6.93331241607666,0.0,4.128507134737447e-05,4.6630123051727423e-07,0.0,0.0,0.0,0.29554474353790283,0.0,1.51681334159548e-07,3.1208004656946287e-05
187,6.966625213623047,0.0,4.023953806608915e-05,1.9989772681583418e-06,0.0,0.0,0.0,0.29582729935646057,0.0,1.2064261909472407e-06,3.064201882807538e-05
188,7.0,0.0,3.8751662941649556e-05,4.524108589976095e-06,0.0,0.0,0.0,0.29608821868896484,0.0,2.936254531960003e-06,2.965940257126931e-05
189,7.0333123207092285,0.0,3.700454908539541e-05,7.647141501365695e-06,0.0,0.0,0.0,0.2963297367095947,0.0,5.072540716355434e-06,2.8424237825674936e-05
190,7.066625118255615,0.0,3.5123015550198033e-05,1.109834192902781e-05,0.0,0.0,0.0,0.2965537905693054,0.0,7.431653557432583e-06,2.7048778065363877e-05
191,7.099999904632568,0.0,3.3191285183420405e-05,1.4694921446789522e-05,0.0,0.0,0.0,0.2967619299888611,0.0,9.889165085041896e-06,2.5609171643736772e-05
192,7.133312702178955,0.0,3.126539377262816e-05,1.831455301726237e-05,0.0,0.0,0.0,0.29695552587509155,0.0,1.2361813787720166e-05,2.4156443032552488e-05
193,7.166625022888184,0.0,2.9381837521214038e-05,2.187684913224075e-05,0.0,0.0,0.0,0.29713574051856995,0.0,1.4794896742387209e-05,2.2724198061041534e-05
194,7.199999809265137,0.0,2.7563610274228267e-05,2.5330444259452634e-05,0.0,0.0,0.0,0.2973036468029022,0.0,1.7153470253106207e-05,2.1333980839699507e-05
195,7.233312606811523,0.0,2.582443084975239e-05,2.8643946279771626e-05,0.0,0.0,0.0,0.29746007919311523,0.0,1.9416193026700057e-05,1.999902815441601e-05
196,7.266624927520752,0.0,2.4171678887796588e-05,3.179964915034361e-05,0.0,0.0,0.0,0.2976059317588806,0.0,2.1571038814727217e-05,1.8726877897279337e-05
197,7.300000190734863,0.0,2.2608446670346893e-05,3.4789147321134806e-05,0.0,0.0,0.0,0.29774197936058044,0.0,2.3612306904396974e-05,1.7521200788905844e-05
198,7.333312511444092,0.0,2.401279198238626e-05,3.6046501918463036e-05,0.0,0.0,0.0,0.2978532910346985,0.0,2.4473689336446114e-05,1.8160273612011224e-05
199,7.36662483215332,0.0,2.7327865609549917e-05,3.614704110077582e-05,0.0,0.0,0.0,0.2979462742805481,0.0,2.4546985514461994e-05,1.999179949052632e-05
200,7.400000095367432,0.0,3.182498039677739e-05,3.5489789297571406e-05,0.0,0.0,0.0,0.29802536964416504,0.0,2.4103932446450926e-05,2.2565767721971497e-05
201,7.43331241607666,0.0,3.7004418118158355e-05,3.435058533796109e-05,0.0,0.0,0.0,0.2980938255786896,0.0,2.3332393539021723e-05,2.5573315724614076e-05
202,7.466625213623047,0.0,4.252605504007079e-05,3.291929897386581e-05,0.0,0.0,0.0,0.29815399646759033,0.0,2.236167165392544e-05,2.88039864244638e-05
203,7.499937534332275,0.0,4.8160829464904964e-05,3.1325802410719916e-05,0.0,0.0,0.0,0.29820752143859863,0.0,2.1280233340803534e-05,3.211581497453153e-05
204,7.5333123207092285,0.0,5.3756819397676736e-05,2.965820203826297e-05,0.0,0.0,0.0,0.2982556223869324,0.0,2.0148090698057786e-05,3.541443220456131e-05
205,7.566625118255615,0.0,5.921555566601455e-05,2.797554225253407e-05,0.0,0.0,0.0,0.29829925298690796,0.0,1.9005459762411192e-05,3.8638445403194055e-05
206,7.599999904632568,0.0,6.447544728871435e-05,2.631669121910818e-05,0.0,0.0,0.0,0.2983390688896179,0.0,1.7878832295536995e-05,4.1749233787413687e-05
207,7.633312702178955,0.0,6.950022361706942e-05,2.470657454978209e-05,0.0,0.0,0.0,0.29837557673454285,0.0,1.6785192201496102e-05,4.4723841710947454e-05
208,7.666625022888184,0.0,7.427089440170676e-05,2.3160500859376043e-05,0.0,0.0,0.0,0.29840922355651855,0.0,1.5734978660475463e-05,4.7549980081385e-05
209,7.699999809265137,0.0,9.706726268632337e-05,2.1687188564101234e-05,0.0,0.0,0.0,0.29833438992500305,0.0,1.473413885832997e-05,6.347665475914255e-05
